Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,frequency_score,repeat_buyer_flag,subscription_flag,satisfaction_flag,promo_dependency_score,discount_sensitivity_segment,avg_spend_per_visit,spending_velocity_score,customer_lifetime_value_score,customer_lifetime_value_proxy,value_tier,value_tier_numeric,normalized_frequency_score,customer_engagement_score,low_frequency_risk,retention_risk_score,loyalty_score_v1,normalized_clv,loyalty_score_v2,normalized_spending_velocity,normalized_avg_spend,normalized_retention_risk,loyalty_segment,cluster,customer_segment,promo_revenue
1499,59,male,sweater,clothing,32,illinois,m,teal,summer,3.1,no,standard,yes,yes,46,venmo,fortnightly,5,1,0,0,1.0,highly promo sensitive,0.6808510638297872,160,7520,7520,high,3,0.6666666666666666,0.3833333333333333,0.3333333333333333,0.7,0.3624999999999999,0.2114332681461327,0.2368447811060483,0.2058823529411764,0.0058787798983107,0.7000000000000001,Growth,2,At-Risk Promo Customers,32
1500,19,male,boots,footwear,85,georgia,s,olive,fall,3.4,no,free shipping,yes,yes,24,credit card,every 3 months,2,1,0,0,1.0,highly promo sensitive,3.4,170,4250,4250,medium,2,0.1666666666666666,0.2083333333333333,0.8333333333333334,0.8500000000000001,0.19375,0.1187540742000396,0.149848239695504,0.2205882352941176,0.0612497504491914,0.8500000000000002,At-Risk,2,At-Risk Promo Customers,85
1501,63,male,jeans,clothing,69,alabama,l,maroon,summer,4.8,no,next day air,yes,yes,22,debit card,monthly,4,1,0,1,1.0,highly promo sensitive,3.0,276,6348,6348,high,3,0.5,0.525,0.5,0.55,0.50625,0.1782161380834963,0.3101697659762825,0.3764705882352941,0.053104412058295,0.5500000000000002,Growth,2,At-Risk Promo Customers,69
1502,37,male,jeans,clothing,55,alaska,xl,silver,spring,2.7,no,standard,yes,yes,13,debit card,every 3 months,2,1,0,0,1.0,highly promo sensitive,3.928571428571429,110,1540,1540,low,1,0.1666666666666666,0.2083333333333333,0.8333333333333334,0.8500000000000001,0.19375,0.0419465464954794,0.1053185461753785,0.1323529411764706,0.0720132333228759,0.8500000000000002,At-Risk,2,At-Risk Promo Customers,55
1503,37,male,pants,clothing,66,massachusetts,m,black,summer,3.2,no,store pickup,yes,yes,20,cash,fortnightly,5,1,0,0,1.0,highly promo sensitive,3.142857142857143,330,6930,6930,high,3,0.6666666666666666,0.3833333333333333,0.3333333333333333,0.7,0.3624999999999999,0.1947113340702321,0.2809921041794831,0.4558823529411764,0.0560134614836152,0.7000000000000001,Growth,2,At-Risk Promo Customers,66
1504,50,male,jacket,outerwear,30,michigan,m,maroon,fall,3.9,no,2-day shipping,yes,yes,46,cash,quarterly,3,1,0,0,1.0,highly promo sensitive,0.6382978723404256,90,4230,4230,medium,2,0.3333333333333333,0.2666666666666666,0.6666666666666667,0.8,0.25,0.1181872289771278,0.1452870987694456,0.1029411764705882,0.005012254537577,0.8000000000000002,At-Risk,2,At-Risk Promo Customers,30
1505,60,male,jacket,outerwear,80,alaska,m,teal,winter,4.2,no,next day air,yes,yes,10,bank transfer,monthly,4,1,0,1,1.0,highly promo sensitive,7.272727272727272,320,3520,3520,medium,2,0.5,0.525,0.5,0.55,0.50625,0.0980642235637559,0.2950577723649616,0.4411764705882353,0.1401114357792337,0.5500000000000002,Growth,2,At-Risk Promo Customers,80
1506,46,male,belt,accessories,20,north dakota,m,teal,summer,3.0,no,express,yes,yes,39,cash,monthly,4,1,0,0,1.0,highly promo sensitive,0.5,80,3200,3200,medium,2,0.5,0.3249999999999999,0.5,0.75,0.30625,0.0889946999971657,0.1512952038225374,0.088235294117647,0.0021960471151926,0.7500000000000001,At-Risk,2,At-Risk Promo Customers,20
1507,35,male,shirt,clothing,30,south carolina,l,beige,fall,3.0,no,2-day shipping,yes,yes,44,paypal,quarterly,3,1,0,0,1.0,highly promo sensitive,0.6666666666666666,90,4050,4050,medium,2,0.3333333333333333,0.2666666666666666,0.6666666666666667,0.8,0.25,0.1130856219709208,0.1435015363172732,0.1029411764705882,0.0055899381113994,0.8000000000000002,At-Risk,2,At-Risk Promo Customers,30
1508,66,male,dress,clothing,86,pennsylvania,s,maroon,winter,3.7,no,2-day shipping,yes,yes,7,venmo,annually,1,1,0,0,1.0,highly promo sensitive,10.75,86,688,688,low,1,0.0,0.15,1.0,0.8999999999999999,0.1375,0.0177989399994331,0.0706413937056839,0.0970588235294117,0.2109203433819125,0.9,At-Risk,2,At-Risk Promo Customers,86
1509,35,male,blouse,clothing,84,colorado,l,beige,spring,4.4,no,store pickup,yes,yes,3,cash,every 3 months,2,0,0,1,1.0,highly promo sensitive,21.0,168,672,672,low,1,0.1666666666666666,0.2583333333333333,0.8333333333333334,0.75,0.25625,0.0173454638211036,0.1387669907687588,0.2176470588235294,0.4196446396486324,0.7500000000000001,At-Risk,2,At-Risk Promo Customers,84
1510,20,male,dress,clothing,54,new hampshire,xl,white,summer,4.6,no,free shipping,yes,yes,44,debit card,annually,1,1,0,1,1.0,highly promo sensitive,1.2,54,2430,2430,medium,2,0.0,0.35,1.0,0.7,0.3375,0.0671711589150582,0.1485099056202703,0.05,0.0164503892992613,0.7000000000000001,At-Risk,2,At-Risk Promo Customers,54
1511,55,male,blouse,clothing,30,maryland,xl,gray,fall,3.0,no,free shipping,yes,yes,31,venmo,annually,1,1,0,0,1.0,highly promo sensitive,0.9375,30,960,960,low,1,0.0,0.15,1.0,0.8999999999999999,0.1375,0.0255080350310347,0.0568689887314503,0.0147058823529411,0.0111050109802355,0.9,At-Risk,2,At-Risk Promo Customers,30
1512,34,male,dress,clothing,91,georgia,m,violet,winter,3.6,no,express,yes,yes,48,credit card,weekly,7,1,0,0,1.0,highly promo sensitive,1.8571428571428568,637,31213,31213,premium,4,1.0,0.5,0.0,0.6000000000000001,0.475,0.8829464614686959,0.6505018497493376,0.9073529411764706,0.0298320166557339,0.6000000000000002,Loyal,1,High-Value Promo Dependent,91
1513,60,male,sneakers,footwear,23,wisconsin,l,silver,winter,3.9,no,standard,yes,yes,18,paypal,bi-weekly,6,1,0,0,1.0,highly promo sensitive,1.2105263157894737,138,2622,2622,medium,2,0.8333333333333334,0.4416666666666666,0.1666666666666666,0.65,0.4187499999999999,0.0726128730550123,0.2009537212555288,0.1735294117647058,0.016664740309548,0.6500000000000001,At-Risk,2,At-Risk Promo Customers,23
1514,22,male,socks,clothing,35,texas,m,red,spring,4.1,no,free shipping,yes,yes,27,cash,monthly,4,1,0,1,1.0,highly promo sensitive,1.25,140,3920,3920,medium,2,0.5,0.525,0.5,0.55,0.50625,0.1094011280219935,0.2460845124547565,0.1764705882352941,0.0174685565981233,0.5500000000000002,Growth,2,At-Risk Promo Customers,35
1515,26,male,shoes,footwear,90,utah,l,brown,winter,3.9,no,2-day shipping,yes,yes,1,venmo,weekly,7,0,0,0,1.0,highly promo sensitive,45.0,630,1260,1260,low,1,1.0,0.35,0.0,0.7000000000000001,0.3375,0.034010713374713,0.3063155143870319,0.8970588235294118,0.9083649431024156,0.7000000000000002,Growth,2,At-Risk Promo Customers,90
1516,39,male,jeans,clothing,93,indiana,s,turquoise,fall,3.9,no,2-day shipping,yes,yes,34,cash,weekly,7,1,0,0,1.0,highly promo sensitive,2.657142857142857,651,22785,22785,premium,4,1.0,0.5,0.0,0.6000000000000001,0.475,0.6440778845336281,0.5710154948808874,0.9279411764705884,0.0461226934375267,0.6000000000000002,Loyal,1,High-Value Promo Dependent,93
1517,20,male,jeans,clothing,68,nevada,l,indigo,winter,4.5,no,express,yes,yes,5,bank transfer,bi-weekly,6,0,0,1,1.0,highly promo sensitive,11.333333333333334,408,2448,2448,medium,2,0.8333333333333334,0.4916666666666667,0.1666666666666666,0.55,0.48125,0.0676813196156789,0.3036394422576445,0.5705882352941176,0.2227989618686364,0.5500000000000002,Growth,1,High-Value Promo Dependent,68
1518,57,male,gloves,accessories,41,new hampshire,m,violet,spring,3.4,no,standard,yes,yes,12,cash,quarterly,3,1,0,0,1.0,highly promo sensitive,3.1538461538461537,123,1599,1599,low,1,0.3333333333333333,0.2666666666666666,0.6666666666666667,0.8,0.25,0.0436187399030694,0.1288940099464664,0.1514705882352941,0.0562372345163321,0.8000000000000002,At-Risk,2,At-Risk Promo Customers,41
1519,68,male,belt,accessories,73,new york,m,yellow,winter,4.1,no,next day air,yes,yes,14,venmo,fortnightly,5,1,0,1,1.0,highly promo sensitive,4.866666666666666,365,5475,5475,high,3,0.6666666666666666,0.5833333333333334,0.3333333333333333,0.5,0.5625,0.1534733441033925,0.3468529253381481,0.5073529411764706,0.0911159912158115,0.5000000000000001,Growth,1,High-Value Promo Dependent,73
1520,50,male,sunglasses,accessories,73,texas,l,cyan,fall,4.9,no,next day air,yes,yes,40,paypal,weekly,7,1,0,1,1.0,highly promo sensitive,1.7804878048780488,511,20951,20951,premium,4,1.0,0.7000000000000001,0.0,0.4,0.675,0.5920981775926083,0.5816461268632952,0.7220588235294118,0.0282710633055621,0.4000000000000001,Loyal,1,High-Value Promo Dependent,73
1521,21,male,hat,accessories,66,iowa,m,brown,summer,4.4,no,2-day shipping,yes,yes,39,cash,quarterly,3,1,0,1,1.0,highly promo sensitive,1.65,198,7920,7920,high,3,0.3333333333333333,0.4666666666666667,0.6666666666666667,0.6000000000000001,0.4499999999999999,0.2227701726043703,0.2836558349213335,0.2617647058823529,0.0256138949890197,0.6000000000000002,Growth,2,At-Risk Promo Customers,66
1522,29,male,backpack,accessories,59,washington,m,white,summer,2.7,no,2-day shipping,yes,yes,50,bank transfer,weekly,7,1,0,0,1.0,highly promo sensitive,1.156862745098039,413,21063,21063,premium,4,1.0,0.5,0.0,0.6000000000000001,0.475,0.5952725108409149,0.4839336140884378,0.5779411764705882,0.0155719704531842,0.6000000000000002,Loyal,1,High-Value Promo Dependent,59
1523,38,male,shorts,clothing,72,tennessee,l,yellow,spring,4.8,no,free shipping,yes,yes,5,debit card,monthly,4,0,0,1,1.0,highly promo sensitive,12.0,288,1728,1728,low,1,0.5,0.375,0.5,0.65,0.36875,0.0472748915908511,0.2228697414685626,0.3941176470588235,0.2363745258534637,0.6500000000000001,Growth,2,At-Risk Promo Customers,72
1524,54,male,socks,clothing,88,georgia,m,white,summer,3.3,no,2-day shipping,yes,yes,35,debit card,annually,1,1,0,0,1.0,highly promo sensitive,2.4444444444444446,88,3168,3168,medium,2,0.0,0.15,1.0,0.8999999999999999,0.1375,0.0880877476405067,0.0958307116741773,0.1,0.0417914420709389,0.9,At-Risk,2,At-Risk Promo Customers,88
1525,22,male,socks,clothing,76,massachusetts,l,pink,summer,4.4,no,free shipping,yes,yes,6,cash,bi-weekly,6,0,0,1,1.0,highly promo sensitive,10.857142857142858,456,3192,3192,medium,2,0.8333333333333334,0.4916666666666667,0.1666666666666666,0.55,0.48125,0.088767961908001,0.3251374141187807,0.6411764705882353,0.2131021304509026,0.5500000000000002,Growth,1,High-Value Promo Dependent,76
1526,29,male,belt,accessories,31,oregon,m,indigo,winter,4.6,no,2-day shipping,yes,yes,22,cash,fortnightly,5,1,0,1,1.0,highly promo sensitive,1.3478260869565215,155,3565,3565,medium,2,0.6666666666666666,0.5833333333333334,0.3333333333333333,0.5,0.5625,0.0993396253153076,0.2661414178799655,0.1985294117647058,0.0194606230524186,0.5000000000000001,Growth,1,High-Value Promo Dependent,31
1527,41,male,jacket,outerwear,22,oklahoma,l,white,summer,3.1,no,next day air,yes,yes,27,paypal,monthly,4,1,0,0,1.0,highly promo sensitive,0.7857142857142857,88,2464,2464,medium,2,0.5,0.3249999999999999,0.5,0.75,0.30625,0.0681347957940084,0.1463471785279029,0.1,0.0080141459658329,0.7500000000000001,At-Risk,2,At-Risk Promo Customers,22
1528,26,male,hat,accessories,75,wisconsin,l,red,fall,4.5,no,2-day shipping,yes,yes,33,debit card,fortnightly,5,1,0,1,1.0,highly promo sensitive,2.2058823529411766,375,12750,12750,premium,4,0.6666666666666666,0.5833333333333334,0.3333333333333333,0.5,0.5625,0.3596632939375903,0.4219605842507056,0.5220588235294118,0.0369335196646037,0.5000000000000001,Loyal,1,High-Value Promo Dependent,75
1529,69,male,t-shirt,clothing,75,oregon,s,red,spring,4.0,no,store pickup,yes,yes,47,venmo,bi-weekly,6,1,0,1,1.0,highly promo sensitive,1.5625,450,21600,21600,premium,4,0.8333333333333334,0.6416666666666667,0.1666666666666666,0.45,0.61875,0.610492305076099,0.550976228345262,0.6323529411764706,0.0238321022160111,0.45,Loyal,1,High-Value Promo Dependent,75
1530,20,male,backpack,accessories,63,georgia,m,lavender,winter,3.1,no,free shipping,yes,yes,48,credit card,bi-weekly,6,1,0,0,1.0,highly promo sensitive,1.2857142857142858,378,18522,18522,premium,4,0.8333333333333334,0.4416666666666666,0.1666666666666666,0.65,0.4187499999999999,0.52325482526996,0.4292666398248781,0.5264705882352941,0.0181958189544534,0.6500000000000001,Loyal,1,High-Value Promo Dependent,63
1531,59,male,coat,outerwear,21,new mexico,m,teal,spring,3.9,no,next day air,yes,yes,22,bank transfer,quarterly,3,1,0,0,1.0,highly promo sensitive,0.9130434782608696,63,1449,1449,low,1,0.3333333333333333,0.2666666666666666,0.6666666666666667,0.8,0.25,0.0393674007312303,0.1097589824127933,0.063235294117647,0.0106069943666617,0.8000000000000002,At-Risk,2,At-Risk Promo Customers,21
1532,63,male,backpack,accessories,83,mississippi,s,violet,spring,4.5,no,next day air,yes,yes,8,paypal,bi-weekly,6,1,0,1,1.0,highly promo sensitive,9.22222222222222,498,4482,4482,high,3,0.8333333333333334,0.6416666666666667,0.1666666666666666,0.45,0.61875,0.1253294787858175,0.3952868862024872,0.7029411764705882,0.1798096759166833,0.45,Growth,1,High-Value Promo Dependent,83
1533,68,male,jacket,outerwear,46,wisconsin,s,silver,winter,4.4,no,next day air,yes,yes,5,paypal,every 3 months,2,0,0,1,1.0,highly promo sensitive,7.666666666666667,92,552,552,low,1,0.1666666666666666,0.2583333333333333,0.8333333333333334,0.75,0.25625,0.0139443924836323,0.1152236746241732,0.1058823529411764,0.1481333599520862,0.7500000000000001,At-Risk,2,At-Risk Promo Customers,46
1534,50,male,shoes,footwear,59,new hampshire,m,gold,summer,3.6,no,2-day shipping,yes,yes,16,bank transfer,quarterly,3,1,0,0,1.0,highly promo sensitive,3.4705882352941178,177,3009,3009,medium,2,0.3333333333333333,0.2666666666666666,0.6666666666666667,0.8,0.25,0.0835813281183572,0.1587632687629936,0.2308823529411764,0.0626871631064084,0.8000000000000002,At-Risk,2,At-Risk Promo Customers,59
1535,55,male,blouse,clothing,66,wyoming,m,green,summer,3.4,no,free shipping,yes,yes,26,venmo,fortnightly,5,1,0,0,1.0,highly promo sensitive,2.4444444444444446,330,8910,8910,premium,4,0.6666666666666666,0.3833333333333333,0.3333333333333333,0.7,0.3624999999999999,0.2508290111385086,0.3006332911533799,0.4558823529411764,0.0417914420709389,0.7000000000000001,Growth,2,At-Risk Promo Customers,66
1536,36,male,sandals,footwear,74,west virginia,s,turquoise,fall,4.0,no,2-day shipping,yes,yes,8,venmo,monthly,4,1,0,1,1.0,highly promo sensitive,8.222222222222221,296,2664,2664,medium,2,0.5,0.525,0.5,0.55,0.50625,0.0738032480231272,0.2795076073963298,0.4058823529411764,0.1594463299394423,0.5500000000000002,Growth,2,At-Risk Promo Customers,74
1537,18,male,sunglasses,accessories,82,michigan,m,indigo,summer,2.6,no,store pickup,yes,yes,17,cash,quarterly,3,1,0,0,1.0,highly promo sensitive,4.555555555555555,246,4428,4428,high,3,0.3333333333333333,0.2666666666666666,0.6666666666666667,0.8,0.25,0.1237989966839554,0.1931335704080118,0.3323529411764706,0.0847807280228921,0.8000000000000002,At-Risk,2,At-Risk Promo Customers,82
1538,68,male,shoes,footwear,89,alaska,l,black,spring,3.2,no,next day air,yes,yes,50,venmo,annually,1,1,0,0,1.0,highly promo sensitive,1.7450980392156863,89,4539,4539,high,3,0.0,0.15,1.0,0.8999999999999999,0.1375,0.1269449876711164,0.1097248633319495,0.1014705882352941,0.027550409263326,0.9,At-Risk,2,At-Risk Promo Customers,89
1539,56,male,dress,clothing,65,illinois,l,charcoal,fall,3.2,no,standard,yes,yes,22,venmo,bi-weekly,6,1,0,0,1.0,highly promo sensitive,2.8260869565217392,390,8970,8970,premium,4,0.8333333333333334,0.4416666666666666,0.1666666666666666,0.65,0.4187499999999999,0.2525295468072442,0.3380422041276335,0.5441176470588235,0.0495629605839922,0.6500000000000001,Growth,1,High-Value Promo Dependent,65
1540,32,male,belt,accessories,55,hawaii,m,turquoise,spring,5.0,no,2-day shipping,yes,yes,19,cash,every 3 months,2,1,0,1,1.0,highly promo sensitive,2.75,110,2200,2200,medium,2,0.1666666666666666,0.4083333333333333,0.8333333333333334,0.65,0.3937499999999999,0.0606524388515715,0.1818656085000108,0.1323529411764706,0.0480135755639848,0.6500000000000001,At-Risk,2,At-Risk Promo Customers,55
1541,28,male,shorts,clothing,95,colorado,m,red,winter,2.9,no,next day air,yes,yes,14,bank transfer,monthly,4,1,0,0,1.0,highly promo sensitive,6.333333333333333,380,5700,5700,high,3,0.5,0.3249999999999999,0.5,0.75,0.30625,0.1598503528611512,0.2643299764425794,0.5294117647058824,0.1209822319824316,0.7500000000000001,Growth,2,At-Risk Promo Customers,95
1542,24,male,handbag,accessories,77,illinois,s,indigo,winter,2.9,no,store pickup,yes,yes,35,cash,bi-weekly,6,1,0,0,1.0,highly promo sensitive,2.138888888888889,462,16632,16632,premium,4,0.8333333333333334,0.4416666666666666,0.1666666666666666,0.65,0.4187499999999999,0.469687951704787,0.4352241164300087,0.65,0.0355693085778931,0.6500000000000001,Loyal,1,High-Value Promo Dependent,77
1543,59,male,blouse,clothing,44,hawaii,m,maroon,winter,3.5,no,next day air,yes,yes,43,paypal,weekly,7,1,0,0,1.0,highly promo sensitive,1.0,308,13552,13552,premium,4,1.0,0.5,0.0,0.6000000000000001,0.475,0.3823937873763569,0.3785437079346661,0.4235294117647059,0.0123777201038131,0.6000000000000002,Growth,1,High-Value Promo Dependent,44
1544,56,male,jeans,clothing,89,wisconsin,m,indigo,fall,4.0,no,standard,yes,yes,24,venmo,annually,1,1,0,1,1.0,highly promo sensitive,3.56,89,2225,2225,medium,2,0.0,0.35,1.0,0.7,0.3375,0.0613609953802114,0.1567704660301328,0.1014705882352941,0.06450788580555,0.7000000000000001,At-Risk,2,At-Risk Promo Customers,89
1545,30,male,jewelry,accessories,24,arkansas,m,maroon,spring,3.9,no,standard,yes,yes,17,debit card,bi-weekly,6,1,0,0,1.0,highly promo sensitive,1.3333333333333333,144,2592,2592,medium,2,0.8333333333333334,0.4416666666666666,0.1666666666666666,0.65,0.4187499999999999,0.0717626052206445,0.2024208333958529,0.1823529411764705,0.0191655020962267,0.6500000000000001,At-Risk,2,At-Risk Promo Customers,24
1546,48,male,belt,accessories,43,delaware,m,black,winter,4.9,no,store pickup,yes,yes,49,bank transfer,annually,1,1,0,1,1.0,highly promo sensitive,0.86,43,2150,2150,medium,2,0.0,0.35,1.0,0.7,0.3375,0.0592353257942918,0.142497069910355,0.0338235294117647,0.0095268516669994,0.7000000000000001,At-Risk,2,At-Risk Promo Customers,43
1547,60,male,sneakers,footwear,51,oregon,xl,purple,summer,3.8,no,express,yes,yes,17,bank transfer,annually,1,1,0,0,1.0,highly promo sensitive,2.833333333333333,51,918,918,low,1,0.0,0.15,1.0,0.8999999999999999,0.1375,0.0243176600629198,0.0626288280808454,0.0455882352941176,0.0497105210620882,0.9,At-Risk,2,At-Risk Promo Customers,51
1548,46,male,hat,accessories,46,south carolina,l,teal,summer,3.5,no,standard,yes,yes,40,cash,quarterly,3,1,0,0,1.0,highly promo sensitive,1.1219512195121952,138,5658,5658,high,3,0.3333333333333333,0.2666666666666666,0.6666666666666667,0.8,0.25,0.1586599778930363,0.1735702079488372,0.1735294117647058,0.0148610549790864,0.8000000000000002,At-Risk,2,At-Risk Promo Customers,46
1549,69,male,dress,clothing,32,maryland,m,silver,summer,3.7,no,store pickup,yes,yes,43,bank transfer,weekly,7,1,0,0,1.0,highly promo sensitive,0.7272727272727273,224,9856,9856,premium,4,1.0,0.5,0.0,0.6000000000000001,0.475,0.2776407901822407,0.3171742765637841,0.3,0.0068240802918383,0.6000000000000002,Growth,1,High-Value Promo Dependent,32
1550,19,male,sneakers,footwear,55,kansas,m,black,spring,2.9,no,2-day shipping,yes,yes,19,debit card,every 3 months,2,1,0,0,1.0,highly promo sensitive,2.75,110,2200,2200,medium,2,0.1666666666666666,0.2083333333333333,0.8333333333333334,0.8500000000000001,0.19375,0.0606524388515715,0.1118656085000108,0.1323529411764706,0.0480135755639848,0.8500000000000002,At-Risk,2,At-Risk Promo Customers,55
1551,66,male,sunglasses,accessories,26,arkansas,s,black,summer,2.8,no,free shipping,yes,yes,40,bank transfer,quarterly,3,1,0,0,1.0,highly promo sensitive,0.6341463414634146,78,3198,3198,medium,2,0.3333333333333333,0.2666666666666666,0.6666666666666667,0.8,0.25,0.0889380154748745,0.1315204622789511,0.0852941176470588,0.0049277154779932,0.8000000000000002,At-Risk,2,At-Risk Promo Customers,26
1552,64,male,handbag,accessories,29,minnesota,m,olive,summer,3.7,no,2-day shipping,yes,yes,13,credit card,monthly,4,1,0,0,1.0,highly promo sensitive,2.071428571428572,116,1624,1624,low,1,0.5,0.3249999999999999,0.5,0.75,0.30625,0.0443272964317093,0.1462498478687453,0.1411764705882353,0.0341955907937141,0.7500000000000001,At-Risk,2,At-Risk Promo Customers,29
1553,54,male,blouse,clothing,49,new mexico,l,purple,spring,3.0,no,express,yes,yes,20,credit card,monthly,4,1,0,0,1.0,highly promo sensitive,2.333333333333333,196,4116,4116,medium,2,0.5,0.3249999999999999,0.5,0.75,0.30625,0.11495621120653,0.1944993798046384,0.2588235294117647,0.0395288480734677,0.7500000000000001,At-Risk,2,At-Risk Promo Customers,49
1554,27,male,blouse,clothing,45,delaware,m,indigo,spring,4.8,no,free shipping,yes,yes,21,debit card,quarterly,3,1,0,1,1.0,highly promo sensitive,2.0454545454545454,135,2970,2970,medium,2,0.3333333333333333,0.4666666666666667,0.6666666666666667,0.6000000000000001,0.4499999999999999,0.0824759799336791,0.2160234557218857,0.1691176470588235,0.0336666727163832,0.6000000000000002,At-Risk,2,At-Risk Promo Customers,45
1555,64,male,shorts,clothing,48,utah,s,lavender,winter,2.7,no,standard,yes,yes,18,cash,bi-weekly,6,1,0,0,1.0,highly promo sensitive,2.526315789473684,288,5472,5472,high,3,0.8333333333333334,0.4416666666666666,0.1666666666666666,0.65,0.4187499999999999,0.1533883173199557,0.2733427738070825,0.3941176470588235,0.0434586165953914,0.6500000000000001,Growth,1,High-Value Promo Dependent,48
1556,43,male,shorts,clothing,47,ohio,s,cyan,winter,4.5,no,free shipping,yes,yes,44,cash,quarterly,3,1,0,1,1.0,highly promo sensitive,1.0444444444444445,141,6345,6345,high,3,0.3333333333333333,0.4666666666666667,0.6666666666666667,0.6000000000000001,0.4499999999999999,0.1781311113000595,0.2512674575824718,0.1779411764705882,0.0132827577028016,0.6000000000000002,Growth,2,At-Risk Promo Customers,47
1557,43,male,hoodie,clothing,57,alabama,m,gold,fall,2.7,no,standard,yes,yes,26,credit card,quarterly,3,1,0,0,1.0,highly promo sensitive,2.111111111111111,171,4617,4617,high,3,0.3333333333333333,0.2666666666666666,0.6666666666666667,0.8,0.25,0.1291556840404727,0.1729495874533811,0.2220588235294117,0.0350036600785253,0.8000000000000002,At-Risk,2,At-Risk Promo Customers,57
1558,27,male,backpack,accessories,34,south dakota,l,magenta,fall,3.5,no,next day air,yes,yes,34,paypal,quarterly,3,1,0,0,1.0,highly promo sensitive,0.9714285714285714,102,3570,3570,medium,2,0.3333333333333333,0.2666666666666666,0.6666666666666667,0.8,0.25,0.0994813366210356,0.1422694482095193,0.1205882352941176,0.0117959102187491,0.8000000000000002,At-Risk,2,At-Risk Promo Customers,34
1559,35,male,sunglasses,accessories,75,new mexico,xl,teal,fall,3.5,no,express,yes,yes,24,credit card,every 3 months,2,1,0,0,1.0,highly promo sensitive,3.0,150,3750,3750,medium,2,0.1666666666666666,0.2083333333333333,0.8333333333333334,0.8500000000000001,0.19375,0.1045829436272425,0.1390059910538486,0.1911764705882352,0.053104412058295,0.8500000000000002,At-Risk,2,At-Risk Promo Customers,75
1560,43,male,scarf,accessories,94,oregon,l,beige,fall,4.5,no,store pickup,yes,yes,23,paypal,fortnightly,5,1,0,1,1.0,highly promo sensitive,3.9166666666666665,470,11280,11280,premium,4,0.6666666666666666,0.5833333333333334,0.3333333333333333,0.5,0.5625,0.3180001700535669,0.4353196673618856,0.6617647058823529,0.0717708125374326,0.5000000000000001,Loyal,1,High-Value Promo Dependent,94
1561,57,male,hat,accessories,84,oregon,m,teal,winter,3.8,no,free shipping,yes,yes,3,debit card,weekly,7,0,0,0,1.0,highly promo sensitive,21.0,588,2352,2352,medium,2,1.0,0.35,0.0,0.7000000000000001,0.3375,0.0649604625457019,0.3047949854204074,0.8352941176470589,0.4196446396486324,0.7000000000000002,Growth,2,At-Risk Promo Customers,84
1562,50,male,scarf,accessories,38,mississippi,m,indigo,summer,3.8,no,standard,yes,yes,2,bank transfer,quarterly,3,0,0,0,1.0,highly promo sensitive,12.666666666666666,114,342,342,low,1,0.3333333333333333,0.1166666666666666,0.6666666666666667,0.9,0.1124999999999999,0.0079925176430575,0.0687777733319328,0.138235294117647,0.249950089838291,0.9000000000000001,At-Risk,2,At-Risk Promo Customers,38
1563,37,male,scarf,accessories,75,alabama,m,purple,winter,3.2,no,next day air,yes,yes,23,venmo,bi-weekly,6,1,0,0,1.0,highly promo sensitive,3.125,450,10800,10800,premium,4,0.8333333333333334,0.4416666666666666,0.1666666666666666,0.65,0.4187499999999999,0.3043958847036817,0.373842481214916,0.6323529411764706,0.0556498303054501,0.6500000000000001,Growth,1,High-Value Promo Dependent,75
1564,68,male,pants,clothing,44,kansas,m,teal,fall,4.3,no,next day air,yes,yes,8,cash,weekly,7,1,0,1,1.0,highly promo sensitive,4.888888888888889,308,2772,2772,medium,2,1.0,0.7000000000000001,0.0,0.4,0.675,0.0768642122268514,0.3416083566323392,0.4235294117647059,0.0915685100153057,0.4000000000000001,Growth,1,High-Value Promo Dependent,44
1565,22,male,backpack,accessories,33,california,xl,turquoise,summer,4.5,no,next day air,yes,yes,30,debit card,every 3 months,2,1,0,1,1.0,highly promo sensitive,1.064516129032258,66,2046,2046,medium,2,0.1666666666666666,0.4083333333333333,0.8333333333333334,0.65,0.3937499999999999,0.05628773063515,0.167396784153675,0.0676470588235294,0.0136914843604093,0.6500000000000001,At-Risk,2,At-Risk Promo Customers,33
1566,58,male,sunglasses,accessories,93,idaho,l,peach,fall,4.2,no,free shipping,yes,yes,48,paypal,annually,1,1,0,1,1.0,highly promo sensitive,1.8979591836734693,93,4557,4557,high,3,0.0,0.35,1.0,0.7,0.3375,0.1274551483717371,0.181079890165402,0.1073529411764705,0.0306631736343968,0.7000000000000001,At-Risk,2,At-Risk Promo Customers,93
1567,48,male,sneakers,footwear,99,wyoming,s,green,winter,3.0,no,free shipping,yes,yes,21,cash,bi-weekly,6,1,0,0,1.0,highly promo sensitive,4.5,594,13068,13068,premium,4,0.8333333333333334,0.4416666666666666,0.1666666666666666,0.65,0.4187499999999999,0.3686761329818893,0.4386935092887592,0.8441176470588235,0.0836494310241565,0.6500000000000001,Loyal,1,High-Value Promo Dependent,99
